year,month,day,hour,temperature,GHI
2021,6,27,11,21.1,139
2021,6,27,12,21.8,76
2021,6,27,13,22.3,186
2021,6,27,14,22.6,400
2021,6,27,15,23,234
2021,6,27,16,23.7,152
2021,6,27,17,25,77
2021,6,27,18,25.8,18
2021,6,27,19,26,0
2021,6,27,20,25.6,0
2021,6,27,21,25.2,0
2021,6,27,22,25.2,0
2021,6,27,23,24.6,0
2021,6,27,24,23.7,0
2021,6,28,1,23.1,0
2021,6,28,2,22.7,0
2021,6,28,3,22.4,1
2021,6,28,4,21.9,20
2021,6,28,5,21.6,73
2021,6,28,6,21.2,144
2021,6,28,7,20.2,216
2021,6,28,8,19.4,162
2021,6,28,9,19.8,299
2021,6,28,10,20.8,543
2021,6,28,11,22.7,351
2021,6,28,12,22.9,558
2021,6,28,13,23.6,600
2021,6,28,14,24.3,458
2021,6,28,15,25.2,435
2021,6,28,16,26.3,268
2021,6,28,17,26.9,136
2021,6,28,18,27.1,39
2021,6,28,19,26.9,0
2021,6,28,20,26.2,0
2021,6,28,21,25.6,0
2021,6,28,22,25.1,0
2021,6,28,23,24.2,0
2021,6,28,24,22.6,0
2021,6,29,1,21.7,0
2021,6,29,2,20.9,0
2021,6,29,3,20.2,3
2021,6,29,4,19.4,67
2021,6,29,5,18.6,184
2021,6,29,6,17.9,307
2021,6,29,7,17.4,415
2021,6,29,8,17.2,530
2021,6,29,9,17.7,626
2021,6,29,10,18.8,673
2021,6,29,11,20.2,672
2021,6,29,12,22.3,636
2021,6,29,13,24.1,582
2021,6,29,14,25.5,462
2021,6,29,15,26.2,274
2021,6,29,16,26.4,180
2021,6,29,17,25.7,95
2021,6,29,18,25,21
2021,6,29,19,24.4,0
2021,6,29,20,24.4,0
2021,6,29,21,24.4,0
2021,6,29,22,24,0
2021,6,29,23,23,0
2021,6,29,24,21.7,0
2021,6,30,1,21.3,0
2021,6,30,2,21.1,0
2021,6,30,3,20.8,1
2021,6,30,4,20.5,16
2021,6,30,5,20.3,53
2021,6,30,6,20.1,119
2021,6,30,7,19.9,186
2021,6,30,8,19.7,152
2021,6,30,9,19.5,246
2021,6,30,10,19.6,262
2021,6,30,11,19.8,210
2021,6,30,12,20,515
2021,6,30,13,20.5,543
2021,6,30,14,21.4,366
2021,6,30,15,22.9,219
2021,6,30,16,24.1,131
2021,6,30,17,24.6,71
2021,6,30,18,24.8,26
2021,6,30,19,24.9,0
2021,6,30,20,24.4,0
2021,6,30,21,23.6,0
2021,6,30,22,22.9,0
2021,6,30,23,22.1,0
2021,6,30,24,20.6,0
2021,7,1,1,18.9,0
2021,7,1,2,17.2,0
2021,7,1,3,16,3
2021,7,1,4,15.2,45
2021,7,1,5,14.7,116
2021,7,1,6,14.3,198
2021,7,1,7,14,323
2021,7,1,8,13.7,397
2021,7,1,9,14,368
2021,7,1,10,14.9,173
2021,7,1,11,16.3,183
2021,7,1,12,18,174
2021,7,1,13,19.4,274
2021,7,1,14,20.7,240
2021,7,1,15,21.3,229
2021,7,1,16,21.6,139
2021,7,1,17,21.6,83
2021,7,1,18,20.8,30
2021,7,1,19,19.7,0
2021,7,1,20,18.2,0
2021,7,1,21,16.8,0
2021,7,1,22,15.8,0
2021,7,1,23,14.8,0
2021,7,1,24,13.9,0
2021,7,2,1,13.3,0
2021,7,2,2,13,0
2021,7,2,3,12.8,3
2021,7,2,4,12.8,67
2021,7,2,5,12.7,174
2021,7,2,6,12.2,222
2021,7,2,7,11.7,227
2021,7,2,8,11.3,459
2021,7,2,9,11.2,779
2021,7,2,10,11.5,742
2021,7,2,11,12.3,875
2021,7,2,12,13.4,881
2021,7,2,13,14.8,773
2021,7,2,14,16,692
2021,7,2,15,17.1,551
2021,7,2,16,17.9,380
2021,7,2,17,18.4,208
2021,7,2,18,18.6,62
2021,7,2,19,18.1,0
2021,7,2,20,17.8,0
2021,7,2,21,17.5,0
2021,7,2,22,16.8,0
2021,7,2,23,15.7,0
2021,7,2,24,13.9,0
2021,7,3,1,13,0
2021,7,3,2,12.6,0
2021,7,3,3,12.2,5
2021,7,3,4,11.6,108
2021,7,3,5,11.1,268
2021,7,3,6,10.7,444
2021,7,3,7,10.4,613
2021,7,3,8,10.2,758
2021,7,3,9,11,864
2021,7,3,10,12.6,929
2021,7,3,11,13.9,881
2021,7,3,12,15.2,751
2021,7,3,13,16.3,782
2021,7,3,14,17.2,650
2021,7,3,15,18,489
2021,7,3,16,18.5,320
2021,7,3,17,19,167
2021,7,3,18,19.3,38
2021,7,3,19,19.4,0
2021,7,3,20,19.2,0
2021,7,3,21,18.7,0
2021,7,3,22,17.8,0
2021,7,3,23,16.2,0
2021,7,3,24,14,0
2021,7,4,1,13.2,0
2021,7,4,2,12.4,0
2021,7,4,3,11.8,2
2021,7,4,4,11.3,49
2021,7,4,5,11.1,144
2021,7,4,6,10.9,212
2021,7,4,7,10.7,312
2021,7,4,8,10.5,414
2021,7,4,9,10.5,466
2021,7,4,10,11.4,655
2021,7,4,11,12.8,653
2021,7,4,12,14.4,755
2021,7,4,13,16,804
2021,7,4,14,17.6,705
2021,7,4,15,18.8,552
2021,7,4,16,19.6,382
2021,7,4,17,20.2,210
2021,7,4,18,20.4,62
2021,7,4,19,20.1,0
2021,7,4,20,19.6,0
2021,7,4,21,18.9,0
2021,7,4,22,18.3,0
2021,7,4,23,16.9,0
2021,7,4,24,15,0
2021,7,5,1,14.2,0
2021,7,5,2,13.4,0
2021,7,5,3,12.2,5
2021,7,5,4,11.2,105
2021,7,5,5,10.5,264
2021,7,5,6,10.3,439
2021,7,5,7,10.4,606
2021,7,5,8,10.4,750
2021,7,5,9,11,862
2021,7,5,10,12.5,930
2021,7,5,11,14.1,949
2021,7,5,12,16.4,867
2021,7,5,13,18.4,833
2021,7,5,14,20.1,708
2021,7,5,15,21,550
2021,7,5,16,21.6,372
2021,7,5,17,22,194
2021,7,5,18,22,33
2021,7,5,19,21.8,0
2021,7,5,20,21.3,0
2021,7,5,21,20.8,0
2021,7,5,22,20.1,0
2021,7,5,23,18.8,0
2021,7,5,24,17.4,0
2021,7,6,1,16.9,0
2021,7,6,2,16.4,0
2021,7,6,3,16.5,1
2021,7,6,4,16.3,15
2021,7,6,5,15.5,44
2021,7,6,6,15.3,123
2021,7,6,7,15,195
2021,7,6,8,15.2,264
2021,7,6,9,15.9,253
2021,7,6,10,16.5,219
2021,7,6,11,17.7,341
2021,7,6,12,19.6,306
2021,7,6,13,21.1,318
2021,7,6,14,22,98
2021,7,6,15,23,224
2021,7,6,16,24,130
2021,7,6,17,25,57
2021,7,6,18,25.4,27
2021,7,6,19,25.3,0
2021,7,6,20,24.9,0
2021,7,6,21,24.7,0
2021,7,6,22,24.2,0
2021,7,6,23,23.4,0
2021,7,6,24,22.2,0
2021,7,7,1,20.2,0
2021,7,7,2,17.8,0
2021,7,7,3,16,2
2021,7,7,4,14.9,81
2021,7,7,5,13.6,226
2021,7,7,6,12.3,393
2021,7,7,7,11.3,561
2021,7,7,8,10.6,710
2021,7,7,9,10.4,883
2021,7,7,10,11.3,909
2021,7,7,11,12.4,954
2021,7,7,12,13,924
2021,7,7,13,13.6,840
2021,7,7,14,15.7,716
2021,7,7,15,17.2,562
2021,7,7,16,18.2,388
2021,7,7,17,18.5,212
2021,7,7,18,18.6,61
2021,7,7,19,18.3,0
2021,7,7,20,17.8,0
2021,7,7,21,17.3,0
2021,7,7,22,16.8,0
2021,7,7,23,15.5,0
2021,7,7,24,13.8,0
2021,7,8,1,13.2,0
2021,7,8,2,12.7,0
2021,7,8,3,12.1,4
2021,7,8,4,11.4,106
2021,7,8,5,10.8,271
2021,7,8,6,10.6,449
2021,7,8,7,10.2,619
2021,7,8,8,10,764
2021,7,8,9,10.1,715
2021,7,8,10,11.3,778
2021,7,8,11,12.7,583
2021,7,8,12,13.9,299
2021,7,8,13,15.2,190
2021,7,8,14,16.1,122
2021,7,8,15,16.9,141
2021,7,8,16,17.3,93
2021,7,8,17,17.6,23
2021,7,8,18,18.1,19
2021,7,8,19,17.3,0
2021,7,8,20,16.7,0
2021,7,8,21,16.2,0
2021,7,8,22,15.3,0
2021,7,8,23,14.4,0
2021,7,8,24,14,0
2021,7,9,1,13.9,0
2021,7,9,2,13.9,0
2021,7,9,3,13.9,0
2021,7,9,4,13.9,40
2021,7,9,5,13.8,96
2021,7,9,6,13.9,186
2021,7,9,7,13.6,299
2021,7,9,8,13.5,357
2021,7,9,9,14.1,410
2021,7,9,10,14.8,374
2021,7,9,11,15.4,457
2021,7,9,12,16.3,556
2021,7,9,13,17.1,546
2021,7,9,14,18.8,507
2021,7,9,15,20.4,355
2021,7,9,16,21.1,257
2021,7,9,17,21.4,144
2021,7,9,18,21.8,46
2021,7,9,19,21.7,0
2021,7,9,20,21.5,0
2021,7,9,21,21.2,0
2021,7,9,22,20.4,0
2021,7,9,23,18.7,0
2021,7,9,24,16.5,0
2021,7,10,1,15.1,0
2021,7,10,2,13.8,0
2021,7,10,3,13,0
2021,7,10,4,12.3,92
2021,7,10,5,11.5,243
2021,7,10,6,11,422
2021,7,10,7,10.8,593
2021,7,10,8,11,731
2021,7,10,9,11.8,859
2021,7,10,10,13.9,925
2021,7,10,11,15.3,940
2021,7,10,12,17.8,903
2021,7,10,13,19.7,819
2021,7,10,14,21.2,693
2021,7,10,15,22.3,537
2021,7,10,16,23,364
2021,7,10,17,23.5,194
2021,7,10,18,23.8,47
2021,7,10,19,23.8,0
2021,7,10,20,23.5,0
2021,7,10,21,23,0
2021,7,10,22,22.1,0
2021,7,10,23,20.2,0
2021,7,10,24,17.6,0
2021,7,11,1,16.5,0
2021,7,11,2,15.8,0
2021,7,11,3,15.3,0
2021,7,11,4,14.8,76
2021,7,11,5,14.3,206
2021,7,11,6,14,366
2021,7,11,7,13.7,543
2021,7,11,8,13.6,642
2021,7,11,9,14.3,777
2021,7,11,10,15.8,898
2021,7,11,11,17.3,914
2021,7,11,12,19.7,880
2021,7,11,13,21.6,799
2021,7,11,14,22.9,677
2021,7,11,15,23.5,523
2021,7,11,16,24.1,354
2021,7,11,17,24.2,186
2021,7,11,18,23.9,48
2021,7,11,19,23.9,0
2021,7,11,20,23.4,0
2021,7,11,21,22.9,0
2021,7,11,22,22.3,0
2021,7,11,23,20.9,0
2021,7,11,24,18.9,0
2021,7,12,1,18.4,0
2021,7,12,2,18.4,0
2021,7,12,3,18.3,0
2021,7,12,4,17.6,88
2021,7,12,5,16.6,242
2021,7,12,6,16.2,418
2021,7,12,7,15.9,589
2021,7,12,8,15.6,740
2021,7,12,9,15.5,770
2021,7,12,10,16.1,926
2021,7,12,11,16.8,944
2021,7,12,12,18,910
2021,7,12,13,19.8,829
2021,7,12,14,21.8,705
2021,7,12,15,23.1,547
2021,7,12,16,24,373
2021,7,12,17,24.6,198
2021,7,12,18,24.9,43
2021,7,12,19,24.9,0
2021,7,12,20,24.6,0
2021,7,12,21,24.1,0
2021,7,12,22,23.6,0
2021,7,12,23,21.4,0
2021,7,12,24,19,0
2021,7,13,1,18.2,0
2021,7,13,2,17.8,0
2021,7,13,3,17.6,0
2021,7,13,4,17.6,58
2021,7,13,5,17.3,169
2021,7,13,6,16.5,260
2021,7,13,7,15.8,373
2021,7,13,8,15.2,520
2021,7,13,9,15.2,705
2021,7,13,10,16.9,711
2021,7,13,11,18.1,710
2021,7,13,12,19.3,474
2021,7,13,13,20.4,259
2021,7,13,14,21.4,283
2021,7,13,15,22.2,204
2021,7,13,16,22.8,157
2021,7,13,17,23,85
2021,7,13,18,23,20
2021,7,13,19,22.7,0
2021,7,13,20,22.2,0
2021,7,13,21,21.1,0
2021,7,13,22,20.3,0
2021,7,13,23,19.4,0
2021,7,13,24,18.5,0
2021,7,14,1,18.2,0
2021,7,14,2,17.9,0
2021,7,14,3,17.6,0
2021,7,14,4,17.3,35
2021,7,14,5,17,89
2021,7,14,6,16.6,175
2021,7,14,7,16.5,270
2021,7,14,8,16.5,366
2021,7,14,9,16.7,201
2021,7,14,10,17.3,303
2021,7,14,11,18.1,134
2021,7,14,12,19,281
2021,7,14,13,20.2,430
2021,7,14,14,21.7,316
2021,7,14,15,22.9,195
2021,7,14,16,23.5,134
2021,7,14,17,23.7,80
2021,7,14,18,23.4,28
2021,7,14,19,23,0
2021,7,14,20,22.5,0
2021,7,14,21,22.3,0
2021,7,14,22,22.4,0
2021,7,14,23,22.1,0
2021,7,14,24,21.1,0
2021,7,15,1,20.4,0
2021,7,15,2,20,0
2021,7,15,3,19.7,0
2021,7,15,4,19.2,53
2021,7,15,5,18.6,167
2021,7,15,6,17.9,289
2021,7,15,7,17.3,390
2021,7,15,8,16.9,489
2021,7,15,9,17.1,807
2021,7,15,10,18.9,814
2021,7,15,11,20.3,880
2021,7,15,12,22.9,854
2021,7,15,13,24.2,508
2021,7,15,14,24.6,544
2021,7,15,15,25.3,441
2021,7,15,16,25.2,295
2021,7,15,17,24.7,154
2021,7,15,18,24.3,33
2021,7,15,19,24.2,0
2021,7,15,20,24.4,0
2021,7,15,21,24.1,0
2021,7,15,22,23.2,0
2021,7,15,23,22.2,0
2021,7,15,24,21.4,0
2021,7,16,1,21.1,0
2021,7,16,2,20.7,0
2021,7,16,3,20.4,0
2021,7,16,4,20.3,60
2021,7,16,5,20.4,191
2021,7,16,6,20.3,348
2021,7,16,7,20.2,510
2021,7,16,8,20.1,510
2021,7,16,9,20.2,840
2021,7,16,10,20.3,918
2021,7,16,11,19.5,934
2021,7,16,12,19.1,897
2021,7,16,13,20,813
2021,7,16,14,21.5,687
2021,7,16,15,22.5,531
2021,7,16,16,23,357
2021,7,16,17,23.3,187
2021,7,16,18,23.4,40
2021,7,16,19,23.2,0
2021,7,16,20,22.7,0
2021,7,16,21,22.2,0
2021,7,16,22,21.4,0
2021,7,16,23,19.9,0
2021,7,16,24,18.1,0
2021,7,17,1,17.5,0
2021,7,17,2,17.1,0
2021,7,17,3,16.9,0
2021,7,17,4,16.8,63
2021,7,17,5,16.7,187
2021,7,17,6,16.5,339
2021,7,17,7,16.2,486
2021,7,17,8,15.7,615
2021,7,17,9,15.7,698
2021,7,17,10,16.9,756
2021,7,17,11,18.1,738
2021,7,17,12,20.1,726
2021,7,17,13,21.8,609
2021,7,17,14,23.1,531
2021,7,17,15,24.1,452
2021,7,17,16,24.6,297
2021,7,17,17,24.8,151
2021,7,17,18,24.7,34
2021,7,17,19,24.5,0
2021,7,17,20,23.9,0
2021,7,17,21,23.3,0
2021,7,17,22,22.5,0
2021,7,17,23,21.1,0
2021,7,17,24,19.7,0
2021,7,18,1,19.2,0
2021,7,18,2,18.8,0
2021,7,18,3,18.4,0
2021,7,18,4,18,60
2021,7,18,5,17.8,176
2021,7,18,6,17.5,313
2021,7,18,7,18,446
2021,7,18,8,18.4,567
2021,7,18,9,18.4,683
2021,7,18,10,18.5,707
2021,7,18,11,19.4,583
2021,7,18,12,20.8,378
2021,7,18,13,22.2,177
2021,7,18,14,23.4,126
2021,7,18,15,24.4,196
2021,7,18,16,25,122
2021,7,18,17,24.7,64
2021,7,18,18,24.3,22
2021,7,18,19,24.3,0
2021,7,18,20,25.3,0
2021,7,18,21,25.2,0
2021,7,18,22,25.2,0
2021,7,18,23,24,0
2021,7,18,24,22.7,0
2021,7,19,1,21.7,0
2021,7,19,2,20.7,0
2021,7,19,3,19.7,0
2021,7,19,4,19.6,54
2021,7,19,5,19.4,191
2021,7,19,6,18.7,350
2021,7,19,7,18.3,509
2021,7,19,8,17.8,648
2021,7,19,9,17.4,784
2021,7,19,10,17.9,846
2021,7,19,11,19.3,857
2021,7,19,12,20.3,813
2021,7,19,13,21.7,729
2021,7,19,14,23.3,584
2021,7,19,15,24.4,429
2021,7,19,16,25.2,284
2021,7,19,17,25.5,126
2021,7,19,18,25.5,18
2021,7,19,19,25.3,0
2021,7,19,20,24.9,0
2021,7,19,21,24.3,0
2021,7,19,22,23.3,0
2021,7,19,23,22.3,0
2021,7,19,24,21.3,0
2021,7,20,1,20.8,0
2021,7,20,2,20.5,0
2021,7,20,3,20,0
2021,7,20,4,19.4,43
2021,7,20,5,18.9,148
2021,7,20,6,18.5,212
2021,7,20,7,18.1,295
2021,7,20,8,17.8,381
2021,7,20,9,17.6,572
2021,7,20,10,17.9,312
2021,7,20,11,18.2,455
2021,7,20,12,18.8,318
2021,7,20,13,20,435
2021,7,20,14,20.9,422
2021,7,20,15,21.4,331
2021,7,20,16,21.6,222
2021,7,20,17,21.8,109
2021,7,20,18,21.7,20
2021,7,20,19,21.5,0
2021,7,20,20,21.3,0
2021,7,20,21,21.2,0
2021,7,20,22,20.6,0
2021,7,20,23,19.4,0
2021,7,20,24,18,0
2021,7,21,1,17.2,0
2021,7,21,2,16.8,0
2021,7,21,3,16.5,0
2021,7,21,4,16.2,16
2021,7,21,5,15.9,54
2021,7,21,6,15.6,126
2021,7,21,7,15.3,155
2021,7,21,8,14.6,203
2021,7,21,9,14.7,215
2021,7,21,10,15,76
2021,7,21,11,15.7,74
2021,7,21,12,16.7,71
2021,7,21,13,17.7,80
2021,7,21,14,18.8,257
2021,7,21,15,19.9,195
2021,7,21,16,20.5,116
2021,7,21,17,20.8,52
2021,7,21,18,20.8,23
2021,7,21,19,20.2,0
2021,7,21,20,19.6,0
2021,7,21,21,18.8,0
2021,7,21,22,17.8,0
2021,7,21,23,16.8,0
2021,7,21,24,15.6,0
2021,7,22,1,15.3,0
2021,7,22,2,15,0
2021,7,22,3,14.9,0
2021,7,22,4,15.1,67
2021,7,22,5,14.6,214
2021,7,22,6,14.2,386
2021,7,22,7,13.9,560
2021,7,22,8,13.7,707
2021,7,22,9,13.7,751
2021,7,22,10,14.9,636
2021,7,22,11,16.3,362
2021,7,22,12,18,669
2021,7,22,13,19.5,723
2021,7,22,14,20.6,502
2021,7,22,15,21.1,330
2021,7,22,16,21.2,207
2021,7,22,17,20.8,105
2021,7,22,18,20.3,29
2021,7,22,19,19.9,0
2021,7,22,20,20,0
2021,7,22,21,19.8,0
2021,7,22,22,19.2,0
2021,7,22,23,17.6,0
2021,7,22,24,15.6,0
2021,7,23,1,15.1,0
2021,7,23,2,14.6,0
2021,7,23,3,14.2,0
2021,7,23,4,13.8,64
2021,7,23,5,13.5,202
2021,7,23,6,13.3,361
2021,7,23,7,13.2,530
2021,7,23,8,13,678
2021,7,23,9,13.2,557
2021,7,23,10,14.7,132
2021,7,23,11,16.2,171
2021,7,23,12,18.5,710
2021,7,23,13,20.2,715
2021,7,23,14,21.2,287
2021,7,23,15,22,167
2021,7,23,16,22.4,146
2021,7,23,17,22.7,86
2021,7,23,18,22.8,29
2021,7,23,19,22.8,0
2021,7,23,20,22.7,0
2021,7,23,21,22.3,0
2021,7,23,22,21.9,0
2021,7,23,23,19.9,0
2021,7,23,24,18.3,0
2021,7,24,1,17.4,0
2021,7,24,2,16.7,0
2021,7,24,3,16.2,0
2021,7,24,4,15.7,69
2021,7,24,5,15,223
2021,7,24,6,14.6,397
2021,7,24,7,14.1,566
2021,7,24,8,13.7,712
2021,7,24,9,13.7,826
2021,7,24,10,15.9,875
2021,7,24,11,17.7,911
2021,7,24,12,19.8,879
2021,7,24,13,21.9,774
2021,7,24,14,23.2,642
2021,7,24,15,24,518
2021,7,24,16,24.5,345
2021,7,24,17,24.6,173
2021,7,24,18,24.3,24
2021,7,24,19,24.1,0
2021,7,24,20,23.7,0
2021,7,24,21,23.2,0
2021,7,24,22,22.4,0
2021,7,24,23,20.4,0
2021,7,24,24,18.3,0
2021,7,25,1,17.9,0
2021,7,25,2,18.2,0
2021,7,25,3,18.2,0
2021,7,25,4,17.9,7
2021,7,25,5,17.8,10
2021,7,25,6,17.8,20
2021,7,25,7,17.8,30
2021,7,25,8,17.7,39
2021,7,25,9,17.4,85
2021,7,25,10,17.3,65
2021,7,25,11,17.4,181
2021,7,25,12,17.4,525
2021,7,25,13,17.5,490
2021,7,25,14,18.2,653
2021,7,25,15,19.6,495
2021,7,25,16,21.2,319
2021,7,25,17,22.6,150
2021,7,25,18,23.3,24
2021,7,25,19,23.5,0
2021,7,25,20,23.6,0
2021,7,25,21,23.2,0
2021,7,25,22,22.4,0
2021,7,25,23,20.8,0
2021,7,25,24,19.2,0
2021,7,26,1,18.6,0
2021,7,26,2,18,0
2021,7,26,3,17.6,0
2021,7,26,4,17.2,36
2021,7,26,5,17,168
2021,7,26,6,16.7,329
2021,7,26,7,16.3,490
2021,7,26,8,15.8,630
2021,7,26,9,15.7,751
2021,7,26,10,16.8,803
2021,7,26,11,17.7,810
2021,7,26,12,19,763
2021,7,26,13,20.5,622
2021,7,26,14,22.2,497
2021,7,26,15,23.6,309
2021,7,26,16,24.1,207
2021,7,26,17,24.1,106
2021,7,26,18,23.8,17
2021,7,26,19,23.1,0
2021,7,26,20,22.4,0
2021,7,26,21,21.7,0
2021,7,26,22,21.1,0
2021,7,26,23,20.2,0
2021,7,26,24,19.4,0
2021,7,27,1,18.8,0
2021,7,27,2,18.1,0
2021,7,27,3,17.5,0
2021,7,27,4,16.8,47
2021,7,27,5,16.1,168
2021,7,27,6,15.6,324
2021,7,27,7,15,493
2021,7,27,8,14,629
2021,7,27,9,13.1,828
2021,7,27,10,13.5,897
2021,7,27,11,14.1,836
2021,7,27,12,15.3,755
2021,7,27,13,17,682
2021,7,27,14,18.6,559
2021,7,27,15,19.6,468
2021,7,27,16,20.1,302
2021,7,27,17,20.3,144
2021,7,27,18,20.3,28
2021,7,27,19,20.1,0
2021,7,27,20,19.7,0
2021,7,27,21,19,0
2021,7,27,22,18,0
2021,7,27,23,16.3,0
2021,7,27,24,13.7,0
2021,7,28,1,12.7,0
2021,7,28,2,11.9,0
2021,7,28,3,11.3,0
2021,7,28,4,10.9,65
2021,7,28,5,10.6,223
2021,7,28,6,10.2,403
2021,7,28,7,9.9,576
2021,7,28,8,9.6,727
2021,7,28,9,9.5,793
2021,7,28,10,11.6,675
2021,7,28,11,13.8,660
2021,7,28,12,16.1,603
2021,7,28,13,17.2,726
2021,7,28,14,18,570
2021,7,28,15,18.7,359
2021,7,28,16,19.2,227
2021,7,28,17,19.6,106
2021,7,28,18,20,22
2021,7,28,19,20.1,0
2021,7,28,20,19.9,0
2021,7,28,21,19.4,0
2021,7,28,22,18.5,0
2021,7,28,23,16.4,0
2021,7,28,24,13.9,0
2021,7,29,1,13.3,0
2021,7,29,2,12.9,0
2021,7,29,3,12.8,0
2021,7,29,4,12.6,58
2021,7,29,5,11.9,208
2021,7,29,6,11.1,380
2021,7,29,7,10.8,545
2021,7,29,8,10.6,684
2021,7,29,9,10.9,701
2021,7,29,10,12.7,513
2021,7,29,11,14.2,382
2021,7,29,12,16.1,299
2021,7,29,13,17.9,206
2021,7,29,14,18.9,123
2021,7,29,15,18.9,55
2021,7,29,16,18.6,108
2021,7,29,17,18.5,42
2021,7,29,18,19,8
2021,7,29,19,18.8,0
2021,7,29,20,17.8,0
2021,7,29,21,17.2,0
2021,7,29,22,16.9,0
2021,7,29,23,16.2,0
2021,7,29,24,15.3,0
2021,7,30,1,15.1,0
2021,7,30,2,15.2,0
2021,7,30,3,15.2,0
2021,7,30,4,15.1,19
2021,7,30,5,15,61
2021,7,30,6,14.9,140
2021,7,30,7,14.9,214
2021,7,30,8,14.8,303
2021,7,30,9,14.7,578
2021,7,30,10,14.7,767
2021,7,30,11,14.8,504
2021,7,30,12,15.1,551
2021,7,30,13,16.2,562
2021,7,30,14,17.6,425
2021,7,30,15,18.6,294
2021,7,30,16,18.9,156
2021,7,30,17,18.6,74
2021,7,30,18,18,9
2021,7,30,19,17.1,0
2021,7,30,20,16.3,0
2021,7,30,21,15.2,0
2021,7,30,22,14.4,0
2021,7,30,23,13.1,0
2021,7,30,24,11.8,0
2021,7,31,1,11,0
2021,7,31,2,10.4,0
2021,7,31,3,10.1,0
2021,7,31,4,9.9,14
2021,7,31,5,9.7,48
2021,7,31,6,9.5,133
2021,7,31,7,9.4,217
2021,7,31,8,9.3,291
2021,7,31,9,9.3,347
2021,7,31,10,10.2,610
2021,7,31,11,11.8,895
2021,7,31,12,13.8,798
2021,7,31,13,15.8,794
2021,7,31,14,17.4,667
2021,7,31,15,18.6,508
2021,7,31,16,19.1,332
2021,7,31,17,19.4,157
2021,7,31,18,19.6,18
2021,7,31,19,19.4,0
2021,7,31,20,19.1,0
2021,7,31,21,18.5,0
2021,7,31,22,17.7,0
2021,7,31,23,15.9,0
2021,7,31,24,14.2,0
2021,8,1,1,13.6,0
2021,8,1,2,13.1,0
2021,8,1,3,12.5,0
2021,8,1,4,11.9,44
2021,8,1,5,11.5,174
2021,8,1,6,11.1,330
2021,8,1,7,10.8,498
2021,8,1,8,10.5,622
2021,8,1,9,10.4,722
2021,8,1,10,12.5,877
2021,8,1,11,14.4,796
2021,8,1,12,16.9,702
2021,8,1,13,18.6,659
2021,8,1,14,19.6,642
2021,8,1,15,19.9,431
2021,8,1,16,20,275
2021,8,1,17,20.2,118
2021,8,1,18,20.2,13
2021,8,1,19,19.9,0
2021,8,1,20,18.9,0
2021,8,1,21,18.2,0
2021,8,1,22,17.5,0
2021,8,1,23,16.1,0
2021,8,1,24,15.1,0
2021,8,2,1,14.9,0
2021,8,2,2,14.8,0
2021,8,2,3,14.8,0
2021,8,2,4,14.8,32
2021,8,2,5,14.7,136
2021,8,2,6,14.5,245
2021,8,2,7,14.1,105
2021,8,2,8,13.5,262
2021,8,2,9,13.2,479
2021,8,2,10,13.4,621
2021,8,2,11,14.1,584
2021,8,2,12,14.7,612
2021,8,2,13,15.5,784
2021,8,2,14,16.3,659
2021,8,2,15,17.1,501
2021,8,2,16,18.2,324
2021,8,2,17,19,150
2021,8,2,18,19.6,14
2021,8,2,19,19.8,0
2021,8,2,20,19.5,0
2021,8,2,21,19.1,0
2021,8,2,22,18.1,0
2021,8,2,23,16.3,0
2021,8,2,24,14.4,0
2021,8,3,1,14.1,0
2021,8,3,2,13.8,0
2021,8,3,3,13.6,0
2021,8,3,4,13.4,22
2021,8,3,5,13.7,76
2021,8,3,6,13.8,163
2021,8,3,7,13.8,278
2021,8,3,8,13.7,372
2021,8,3,9,13.4,314
2021,8,3,10,14.1,366
2021,8,3,11,15.4,81
2021,8,3,12,17,584
2021,8,3,13,18.6,610
2021,8,3,14,20,421
2021,8,3,15,20.9,413
2021,8,3,16,21.1,251
2021,8,3,17,20.9,98
2021,8,3,18,20.9,5
2021,8,3,19,20.9,0
2021,8,3,20,20.7,0
2021,8,3,21,20.3,0
2021,8,3,22,19.7,0
2021,8,3,23,19,0
2021,8,3,24,18.5,0
2021,8,4,1,18.1,0
2021,8,4,2,17.8,0
2021,8,4,3,17.6,0
2021,8,4,4,17.6,14
2021,8,4,5,17.2,55
2021,8,4,6,16.4,131
2021,8,4,7,15.5,210
2021,8,4,8,14.3,280
2021,8,4,9,13.7,389
2021,8,4,10,14.8,527
2021,8,4,11,16.6,703
2021,8,4,12,18.1,652
2021,8,4,13,22.6,568
2021,8,4,14,22.1,444
2021,8,4,15,22.9,354
2021,8,4,16,23.4,222
2021,8,4,17,23.8,97
2021,8,4,18,23.9,9
2021,8,4,19,23.5,0
2021,8,4,20,23.3,0
2021,8,4,21,23,0
2021,8,4,22,22.2,0
2021,8,4,23,20.4,0
2021,8,4,24,19.4,0
2021,8,5,1,19.1,0
2021,8,5,2,18.5,0
2021,8,5,3,18.4,0
2021,8,5,4,18.3,31
2021,8,5,5,18.2,163
2021,8,5,6,18.2,327
2021,8,5,7,18.1,492
2021,8,5,8,18,595
2021,8,5,9,17.8,711
2021,8,5,10,18.2,686
2021,8,5,11,19.5,700
2021,8,5,12,20.9,627
2021,8,5,13,22.9,553
2021,8,5,14,24.3,514
2021,8,5,15,24.9,434
2021,8,5,16,25.3,268
2021,8,5,17,25.5,116
